grupo,path,created,age,sessions,pv,impr,clicks_gsc,cat,title,file
B-casi-muerta,/en/snells-law-refraction,2026-04-21,95,0,0,2,0,ciencia,Snell's Law Calculator: Refraction Angle + Refractive Index Table | Ha,src/content/calcs-en/snells-law-refraction.json
B-casi-muerta,/en/triglyceride-levels-normal-high,2026-04-21,95,0,0,2,0,salud,Normal triglyceride levels: under 150 mg/dL (chart) | Hacé Cuentas,src/content/calcs-en/triglyceride-levels-normal-high.json
B-casi-muerta,/en/uba-xxi-nota-final-promedio,2026-04-21,95,0,0,2,0,educacion,UBA XXI Final Grade Calculator: 40/60 Formula + Table | Hacé Cuentas,src/content/calcs-en/uba-xxi-nota-final-promedio.json
B-casi-muerta,/en/weekly-hypertrophy-volume,2026-04-21,95,0,0,2,0,salud,Sets Per Week for Hypertrophy: Volume Calculator + Table | Hacé Cuenta,src/content/calcs-en/weekly-hypertrophy-volume.json
B-casi-muerta,/pt/conversao-temperaturas-forno-gas-eletrico,2026-04-21,95,0,0,2,0,cocina,"Conversor Temperatura Forno: Gas Mark, °C e °F + Tabela",src/content/calcs-pt/conversao-temperaturas-forno-gas-eletrico.json
B-casi-muerta,/pt/nuvem-aws-gcp-azure-ec2-mensal-sob-demanda,2026-04-21,95,0,0,2,0,tecnologia,Custo EC2 AWS por mês 2026 — Grátis | Hacé Cuentas,src/content/calcs-pt/nuvem-aws-gcp-azure-ec2-mensal-sob-demanda.json
B-casi-muerta,/pt/aposentadoria-inss-transicao-pedagio-100,2026-04-22,94,0,0,2,0,finanzas,Pedágio 100% Aposentadoria INSS 2026 | Hacé Cuentas,src/content/calcs-pt/aposentadoria-inss-transicao-pedagio-100.json
B-casi-muerta,/pt/mei-das-mensal-prestador-servicos,2026-04-22,94,0,0,2,0,impuestos,DAS MEI Prestador de Serviços 2026: Valor e Composição | Hacé Cuentas,src/content/calcs-pt/mei-das-mensal-prestador-servicos.json
B-casi-muerta,/pt/salario-bruto-a-partir-liquido-br,2026-04-22,94,0,0,2,0,finanzas,Salário bruto a partir do líquido 2026 | Hacé Cuentas,src/content/calcs-pt/salario-bruto-a-partir-liquido-br.json
B-casi-muerta,/cl/calculadora-postnatal-prenatal-padre-chile-traspaso-6-semanas,2026-04-28,88,0,0,2,0,familia,Subsidio Postnatal Padre Chile | Traspaso 6 Semanas 2026,src/content/calcs-cl/calculadora-postnatal-prenatal-padre-chile-traspaso-6-semanas.json
B-casi-muerta,/en/home-affordability-by-income-calculator,2026-04-28,88,0,0,2,0,finanzas,Home Affordability Calculator 2026 | Hacé Cuentas,src/content/calcs-en/home-affordability-by-income-calculator.json
B-casi-muerta,/en/mortgage-payment-monthly-calculator,2026-04-28,88,0,0,2,0,finanzas,Mortgage Payment Calculator (Monthly) 2026 | Hacé Cuentas,src/content/calcs-en/mortgage-payment-monthly-calculator.json
B-casi-muerta,/en/rent-vs-buy-5-year-calculator,2026-04-28,88,0,0,2,0,finanzas,Rent vs Buy Calculator (5-Year) 2026 | Hacé Cuentas,src/content/calcs-en/rent-vs-buy-5-year-calculator.json
B-casi-muerta,/en/student-loan-payoff-time-calculator,2026-04-28,88,0,0,2,0,finanzas,Student Loan Payoff Calculator 2026 | Hacé Cuentas,src/content/calcs-en/student-loan-payoff-time-calculator.json
B-casi-muerta,/es/calculadora-reduccion-jornada-hijo-espana-salario-cotizacion,2026-04-28,88,0,0,2,0,familia,Reducción de jornada por hijo España 2026,src/content/calcs-es/calculadora-reduccion-jornada-hijo-espana-salario-cotizacion.json
B-casi-muerta,/mx/calculadora-costo-real-pauta-exterior-impuestos-mexico,2026-06-14,41,0,0,2,0,negocios,Costo real de pauta del exterior — México 2026,src/content/calcs-mx/calculadora-costo-real-pauta-exterior-impuestos-mexico.json
B-casi-muerta,/en/aceite-motor-capacidad-cambio-km,2026-04-21,95,0,0,3,0,automotor,Oil Change Interval Calculator: Oil Type + Km | Hacé Cuentas,src/content/calcs-en/aceite-motor-capacidad-cambio-km.json
B-casi-muerta,/en/annual-car-co2-emissions,2026-04-21,95,0,0,3,0,automotor,Annual Car CO2 Emissions Calculator | Hacé Cuentas,src/content/calcs-en/annual-car-co2-emissions.json
B-casi-muerta,/en/caloric-surplus-muscle-gain,2026-04-21,95,0,0,3,0,deportes,Caloric Surplus Calculator for Muscle Gain + Reference Table | Hacé Cu,src/content/calcs-en/caloric-surplus-muscle-gain.json
B-casi-muerta,/en/calories-burned-household-chores,2026-04-21,95,0,0,3,0,salud,Calories Burned Doing Chores: Calculator + MET Table | Hacé Cuentas,src/content/calcs-en/calories-burned-household-chores.json
B-casi-muerta,/en/heart-rate-zones-karvonen,2026-04-21,95,0,0,3,0,deportes,Karvonen Heart Rate Zone Calculator | Hacé Cuentas,src/content/calcs-en/heart-rate-zones-karvonen.json
B-casi-muerta,/en/monetary-policy-rate-tpm-return,2026-04-21,95,0,0,3,0,finanzas,BCRA Monetary Policy Rate Calculator 2026 | Hacé Cuentas,src/content/calcs-en/monetary-policy-rate-tpm-return.json
B-casi-muerta,/en/nft-royalty-creator-secondary-market,2026-04-21,95,0,0,3,0,finanzas,NFT Royalty Calculator 2026 | Hacé Cuentas,src/content/calcs-en/nft-royalty-creator-secondary-market.json
B-casi-muerta,/en/paint-liters-m2-coats,2026-04-21,95,0,0,3,0,construccion,How Much Paint Do I Need? Calculator by m² + Coats | Hacé Cuentas,src/content/calcs-en/paint-liters-m2-coats.json
B-casi-muerta,/en/recommended-sleep-hours-by-age,2026-04-21,95,0,0,3,0,familia,Sleep Hours by Age: Calculator + Chart (AASM/AAP) | Hacé Cuentas,src/content/calcs-en/recommended-sleep-hours-by-age.json
B-casi-muerta,/en/rice-grams-per-person,2026-04-21,95,0,0,3,0,cocina,How Much Rice Per Person? Grams Calculator | Hacé Cuentas,src/content/calcs-en/rice-grams-per-person.json
B-casi-muerta,/en/risk-reward-ratio-trade,2026-04-21,95,0,0,3,0,finanzas,Risk-Reward Ratio Calculator: is this trade worth it? + table | Hacé C,src/content/calcs-en/risk-reward-ratio-trade.json
B-casi-muerta,/en/thesis-writing-time-word-count,2026-04-21,95,0,0,3,0,educacion,How Long to Write a Thesis: Timeline Calculator + Table | Hacé Cuentas,src/content/calcs-en/thesis-writing-time-word-count.json
B-casi-muerta,/en/thin-lens-equation-calculator,2026-04-21,95,0,0,3,0,ciencia,"Thin Lens Equation Calculator: Find f, s, or s' Instantly | Hacé Cuent",src/content/calcs-en/thin-lens-equation-calculator.json
B-casi-muerta,/en/ttl-dns-registro-cache-propagacion,2026-04-21,95,0,0,3,0,tecnologia,DNS TTL Calculator: Propagation Time + Reference Table | Hacé Cuentas,src/content/calcs-en/ttl-dns-registro-cache-propagacion.json
B-casi-muerta,/en/weight-plateau-diet-reset-strategy,2026-04-21,95,0,0,3,0,salud,Weight Loss Plateau: Strategy to Break It + Decision Table | Hacé Cuen,src/content/calcs-en/weight-plateau-diet-reset-strategy.json
B-casi-muerta,/en/when-to-take-pregnancy-test,2026-04-21,95,0,0,3,0,salud,When to Take a Pregnancy Test 2026 | Hacé Cuentas,src/content/calcs-en/when-to-take-pregnancy-test.json
B-casi-muerta,/pt/mei-das-mensal-transportador-autonomo,2026-04-22,94,0,0,3,0,impuestos,"DAS MEI Transportador Autônomo 2026: R$ 195,52/mês | Hacé Cuentas",src/content/calcs-pt/mei-das-mensal-transportador-autonomo.json
B-casi-muerta,/pt/pensao-por-morte-inss-conjuge-filhos,2026-04-22,94,0,0,3,0,finanzas,Pensão por Morte INSS 2026 | Hacé Cuentas,src/content/calcs-pt/pensao-por-morte-inss-conjuge-filhos.json
B-casi-muerta,/pt/rescisao-clt-pedido-demissao,2026-04-22,94,0,0,3,0,finanzas,Rescisão CLT Pedido de Demissão 2026: O Que Você Recebe | Hacé Cuentas,src/content/calcs-pt/rescisao-clt-pedido-demissao.json
B-casi-muerta,/pt/salario-liquido-com-dependentes-br,2026-04-22,94,0,0,3,0,finanzas,Salário líquido com dependentes 2026 | Hacé Cuentas,src/content/calcs-pt/salario-liquido-com-dependentes-br.json
B-casi-muerta,/co/calculadora-canasta-mercado-tienda-vs-supermercado-colombia,2026-04-28,88,0,0,3,0,vida,Comparativa Precio Canasta Mercado Tienda vs | Hacé Cuentas,src/content/calcs-co/calculadora-canasta-mercado-tienda-vs-supermercado-colombia.json
B-casi-muerta,/en/ethereum-gas-fee-estimator,2026-04-28,88,0,0,3,0,finanzas,Ethereum Gas Fee Calculator: Cost in ETH & USD + L2 Savings | Hacé Cue,src/content/calcs-en/ethereum-gas-fee-estimator.json
B-casi-muerta,/pt/calculadora-rescisao-clt-completa-aviso-multa,2026-04-28,88,0,0,3,0,finanzas,"Rescisão CLT 2026: Calcule Aviso Prévio, Multa e Verbas | Hacé Cuentas",src/content/calcs-pt/calculadora-rescisao-clt-completa-aviso-multa.json
B-casi-muerta,/pe/calculadora-utilidades-peru,2026-06-08,47,0,0,3,0,finanzas,Calculadora Utilidades Perú 2026: cuánto te toca de reparto,src/content/calcs-pe/utilidades-peru.json
B-casi-muerta,/en/swimming-calories-calculator,2026-04-17,99,0,0,4,0,deportes,Swimming Calories Burned: calculator by style + table | Hacé Cuentas,src/content/calcs-en/calorias-natacion.json
B-casi-muerta,/en/basal-body-temperature-ovulation,2026-04-21,95,0,0,4,0,salud,Basal Body Temperature Ovulation Calculator | Hacé Cuentas,src/content/calcs-en/basal-body-temperature-ovulation.json
B-casi-muerta,/en/cft-personal-loan-calculator,2026-04-21,95,0,0,4,0,finanzas,CFT Personal Loan Calculator 2026 | Total Finance Cost,src/content/calcs-en/cft-personal-loan-calculator.json
B-casi-muerta,/en/cornell-notes-chapter-study-time,2026-04-21,95,0,0,4,0,educacion,Cornell Notes Study Time Calculator: How Long per Chapter? | Hacé Cuen,src/content/calcs-en/cornell-notes-chapter-study-time.json
B-casi-muerta,/en/daltons-law-partial-pressure,2026-04-21,95,0,0,4,0,ciencia,Dalton's Law Calculator: Partial Pressure of Gas Mixtures | Hacé Cuent,src/content/calcs-en/daltons-law-partial-pressure.json
B-casi-muerta,/en/flashcards-daily-goal-retention,2026-04-21,95,0,0,4,0,educacion,Daily Flashcard Goal Calculator 2026 | Hacé Cuentas,src/content/calcs-en/flashcards-daily-goal-retention.json
B-casi-muerta,/en/ielts-toefl-cefr-equivalency,2026-04-21,95,0,0,4,0,educacion,IELTS to TOEFL Score Conversion Table + CEFR | Hacé Cuentas,src/content/calcs-en/ielts-toefl-cefr-equivalency.json
B-casi-muerta,/en/oven-temperature-gas-electric-conversion,2026-04-21,95,0,0,4,0,cocina,Gas Mark to Celsius Converter: Oven Temperature Chart + Table | Hacé C,src/content/calcs-en/oven-temperature-gas-electric-conversion.json
B-casi-muerta,/en/perimeter-enclosure-brick-cost,2026-04-21,95,0,0,4,0,construccion,Brick Wall Calculator: How Many Bricks + Mortar & Footing | Hacé Cuent,src/content/calcs-en/perimeter-enclosure-brick-cost.json
B-casi-muerta,/en/tdee-mifflin-st-jeor,2026-04-21,95,0,0,4,0,salud,TDEE Calculator: daily calories + chart | Hacé Cuentas,src/content/calcs-en/tdee-mifflin-st-jeor.json
B-casi-muerta,/pt/combinacoes-n-tomados-k-cnk,2026-04-21,95,0,0,4,0,matematica,"Combinações C(n,k) — Calculadora, Fórmula e Tabela | Hacé Cuentas",src/content/calcs-pt/combinacoes-n-tomados-k-cnk.json
B-casi-muerta,/pt/membrana-asfaltica-rolos,2026-04-21,95,0,0,4,0,construccion,Quantos Rolos de Membrana Asfáltica? Calculadora + Tabela | Hacé Cuent,src/content/calcs-pt/membrana-asfaltica-rolos.json
B-casi-muerta,/pt/regressao-linear-minimos-quadrados,2026-04-21,95,0,0,4,0,matematica,"Regressão Linear: calcule m, b e R² pelos Mínimos Quadrados | Hacé Cue",src/content/calcs-pt/regressao-linear-minimos-quadrados.json
B-casi-muerta,/pt/aposentadoria-inss-transicao-pedagio-50,2026-04-22,94,0,0,4,0,finanzas,Pedágio 50% Aposentadoria INSS 2026 | Hacé Cuentas,src/content/calcs-pt/aposentadoria-inss-transicao-pedagio-50.json
B-casi-muerta,/pt/cet-emprestimo-pessoal-juros-total,2026-04-22,94,0,0,4,0,impuestos,CET Empréstimo Pessoal: Custo Efetivo Total 2026 | Hacé Cuentas,src/content/calcs-pt/cet-emprestimo-pessoal-juros-total.json
B-casi-muerta,/pt/ipva-minas-gerais-4-porcento-autos,2026-04-22,94,0,0,4,0,automotor,IPVA Minas Gerais 2026 — Calcule o valor do seu veículo | Hacé Cuentas,src/content/calcs-pt/ipva-minas-gerais-4-porcento-autos.json
B-casi-muerta,/pt/juros-rotativo-cartao-credito-maximo-8,2026-04-22,94,0,0,4,0,impuestos,Rotativo do Cartão: Juros Máx 8% Lei 14.690/2023 | Hacé Cuentas,src/content/calcs-pt/juros-rotativo-cartao-credito-maximo-8.json
B-casi-muerta,/en/car-loan-monthly-payment-calculator,2026-04-28,88,0,0,4,0,finanzas,Car Loan Monthly Payment Calculator 2026 | Hacé Cuentas,src/content/calcs-en/car-loan-monthly-payment-calculator.json
B-casi-muerta,/es/calculadora-modelo-347-operaciones-superiores-3005-espana,2026-04-28,88,0,0,4,0,impuestos,Calculadora Modelo 347 2026 | Operaciones >3.005€ | AEAT,src/content/calcs-es/calculadora-modelo-347-operaciones-superiores-3005-espana.json
B-casi-muerta,/pt/calculadora-juros-compostos-investimento-mensal,2026-04-28,88,0,0,4,0,finanzas,Juros Compostos com Aporte Mensal 2026 | Hacé Cuentas,src/content/calcs-pt/calculadora-juros-compostos-investimento-mensal.json
B-casi-muerta,/en/a1c-to-average-glucose,2026-04-21,95,0,0,5,0,salud,A1c to Average Glucose (eAG): Calculator + Chart | Hacé Cuentas,src/content/calcs-en/a1c-to-average-glucose.json
B-casi-muerta,/en/child-height-prediction,2026-04-21,95,0,0,5,0,salud,How Tall Will My Child Be? Predictor + Chart | Hacé Cuentas,src/content/calcs-en/child-height-prediction.json
B-casi-muerta,/en/concrete-mix-ratio-calculator,2026-04-21,95,0,0,5,0,construccion,"Concrete Mix Ratio Calculator: Cement, Sand & Gravel per m³ | Hacé Cue",src/content/calcs-en/concrete-mix-ratio-calculator.json
B-casi-muerta,/en/electric-car-savings-vs-gas-annual,2026-04-21,95,0,0,5,0,automotor,EV vs Gas Cost Calculator 2026 (Fuel + TCO Savings) | Hacé Cuentas,src/content/calcs-en/electric-car-savings-vs-gas-annual.json
B-casi-muerta,/en/plant-sunlight-hours,2026-04-21,95,0,0,5,0,jardineria,How Many Hours of Sunlight Do Plants Need? Calculator + Chart | Hacé C,src/content/calcs-en/plant-sunlight-hours.json
B-casi-muerta,/en/zinc-daily-requirement,2026-04-21,95,0,0,5,0,salud,How Much Zinc Per Day? RDA by Sex & Diet + Tables | Hacé Cuentas,src/content/calcs-en/zinc-daily-requirement.json
B-casi-muerta,/pt/decimo-terceiro-primeira-parcela-novembro,2026-04-22,94,0,0,5,0,finanzas,1ª parcela 13º salário novembro 2026 | Hacé Cuentas,src/content/calcs-pt/decimo-terceiro-primeira-parcela-novembro.json
B-casi-muerta,/pt/itbi-porto-alegre-3-porcento,2026-04-22,94,0,0,5,0,impuestos,ITBI Porto Alegre 2026: Calculadora 3% Uniforme | Hacé Cuentas,src/content/calcs-pt/itbi-porto-alegre-3-porcento.json
B-casi-muerta,/cl/calculadora-revision-tecnica-chile-precio-vencimiento,2026-04-28,88,0,0,5,0,automotor,Revisión Técnica Vehicular Chile 2026 | Hacecuentas,src/content/calcs-cl/calculadora-revision-tecnica-chile-precio-vencimiento.json
B-casi-muerta,/en/daily-protein-intake-by-goal-calculator,2026-04-28,88,0,0,5,0,salud,How Much Protein Per Day? Calculator + g/lb Table | Hacé Cuentas,src/content/calcs-en/daily-protein-intake-by-goal-calculator.json
B-casi-muerta,/en/paycheck-take-home-pay-calculator-usa,2026-04-28,88,0,0,5,0,finanzas,Paycheck Take-Home Pay Calculator USA 2026 | Hacé Cuentas,src/content/calcs-en/paycheck-take-home-pay-calculator-usa.json
B-casi-muerta,/es/calculadora-factura-luz-pvpc-vs-mercado-libre-espana-2026,2026-04-28,88,0,0,5,0,vida,Factura luz: PVPC vs mercado libre España 2026,src/content/calcs-es/calculadora-factura-luz-pvpc-vs-mercado-libre-espana-2026.json
B-casi-muerta,/es/calculadora-modelo-303-iva-trimestral-autonomo-espana,2026-04-28,88,0,0,5,0,impuestos,Modelo 303 IVA Trimestral Autónomos 2026 | Hacé Cuentas,src/content/calcs-es/calculadora-modelo-303-iva-trimestral-autonomo-espana.json
B-casi-muerta,/glosario/tdee,2026-04-16,100,0,0,6,0,salud,,src/content/glosario/tdee.json
B-casi-muerta,/en/apy-defi-aave-compound,2026-04-21,95,0,0,6,0,finanzas,DeFi APY Calculator: Aave & Compound Yield Estimator | Hacé Cuentas,src/content/calcs-en/apy-defi-aave-compound.json
B-casi-muerta,/en/embryo-implantation,2026-04-21,95,0,0,6,0,salud,Implantation Window Calculator: DPO + IVF Transfer | Hacé Cuentas,src/content/calcs-en/embryo-implantation.json
B-casi-muerta,/en/employee-vs-freelance-income,2026-04-21,95,0,0,6,0,finanzas,Employee vs Freelance Income 2026 | Hacé Cuentas,src/content/calcs-en/employee-vs-freelance-income.json
B-casi-muerta,/en/interest-rate-spread-arbitrage-fixed-deposit,2026-04-21,95,0,0,6,0,finanzas,Interest Rate Spread Calculator 2026 | Hacé Cuentas,src/content/calcs-en/interest-rate-spread-arbitrage-fixed-deposit.json
B-casi-muerta,/en/hours-between-times-calculator,2026-04-28,88,0,0,6,0,matematica,Hours Between Two Times Calculator: decimal + HH:MM | Hacé Cuentas,src/content/calcs-en/hours-between-times-calculator.json
B-casi-muerta,/en/circle-area-perimeter-sector,2026-04-17,99,0,0,7,0,matematica,"Circle Area Calculator: area, perimeter & sector | Hacé Cuentas",src/content/calcs-en/area-circulo.json
B-casi-muerta,/en/flexitarian-diet-weekly-macros,2026-04-21,95,0,0,7,0,salud,"Flexitarian Diet Macro Calculator: protein, fat & carbs | Hacé Cuentas",src/content/calcs-en/flexitarian-diet-weekly-macros.json
B-casi-muerta,/pt/pressao-pneu-psi-bar-auto,2026-04-21,95,0,0,7,0,automotor,Conversor de Pressão PSI/Bar 2026 | Hacé Cuentas,src/content/calcs-pt/pressao-pneu-psi-bar-auto.json
B-casi-muerta,/en/conception-date-from-due-date-calculator,2026-04-28,88,0,0,7,0,familia,Conception Date Calculator 2026 | Hacé Cuentas,src/content/calcs-en/conception-date-from-due-date-calculator.json
B-casi-muerta,/mx/calculadora-fondo-emergencia-mexico-meses-gastos,2026-04-28,88,0,0,7,0,finanzas,Calculadora Fondo Emergencia México 2026 | Hacé Cuentas,src/content/calcs-mx/calculadora-fondo-emergencia-mexico-meses-gastos.json
B-casi-muerta,/glosario/dolar-blue,2026-04-16,100,0,0,8,0,finanzas,,src/content/glosario/dolar-blue.json
B-casi-muerta,/en/macros-mediterranea,2026-04-21,95,0,0,8,0,salud,Mediterranean Diet Macro Calculator: grams by calorie level | Hacé Cue,src/content/calcs-en/macros-mediterranea.json
B-casi-muerta,/en/wave-frequency-wavelength-velocity,2026-04-21,95,0,0,8,0,ciencia,Wavelength & Frequency Calculator: v = λ·f + reference table | Hacé Cu,src/content/calcs-en/wave-frequency-wavelength-velocity.json
B-casi-muerta,/pt/financiamento-caixa-ipca-mais-juros,2026-04-22,94,0,0,8,0,vida,"Financiamento Caixa IPCA + 3,95% 2026 | Hacé Cuentas",src/content/calcs-pt/financiamento-caixa-ipca-mais-juros.json
B-casi-muerta,/pt/rescisao-clt-acordo-mutuo-lei-13467,2026-04-22,94,0,0,8,0,finanzas,Rescisão por Acordo Mútuo CLT 2026: Calcule Aviso e FGTS | Hacé Cuenta,src/content/calcs-pt/rescisao-clt-acordo-mutuo-lei-13467.json
B-casi-muerta,/en/vo2-max-cooper-12min-calculator,2026-04-28,88,0,0,8,0,salud,Cooper 12-Minute Run Test: VO2 Max Calculator + Norms Table | Hacé Cue,src/content/calcs-en/vo2-max-cooper-12min-calculator.json
B-casi-muerta,/en/breastfeeding-calories,2026-04-21,95,0,0,9,0,salud,Breastfeeding Calorie Calculator: How Many Extra? + Table | Hacé Cuent,src/content/calcs-en/breastfeeding-calories.json
B-casi-muerta,/en/docker-image-size-calculator,2026-04-21,95,0,0,9,0,tecnologia,Docker Image Size Calculator + base image table | Hacé Cuentas,src/content/calcs-en/docker-image-size-calculator.json
B-casi-muerta,/en/sla-uptime-downtime-calculator,2026-04-21,95,0,0,9,0,tecnologia,SLA Uptime Calculator: downtime per nines + table | Hacé Cuentas,src/content/calcs-en/sla-uptime-downtime-calculator.json
C-con-demanda,/en/3d-print-time-layer-height,2026-04-21,95,0,0,10,0,tecnologia,3D Print Time Calculator: Layer Height & Speed + Tables | Hacé Cuentas,src/content/calcs-en/3d-print-time-layer-height.json
C-con-demanda,/en/amh-ovarian-reserve-age,2026-04-21,95,0,0,10,0,salud,AMH Normal Levels by Age: calculator + reference table | Hacé Cuentas,src/content/calcs-en/amh-ovarian-reserve-age.json
C-con-demanda,/en/optimal-exam-review-schedule,2026-04-21,95,0,0,10,0,educacion,Optimal Exam Review Schedule Calculator 2026 Free,src/content/calcs-en/optimal-exam-review-schedule.json
C-con-demanda,/cl/calculadora-cae-credito-aval-estado-chile-vs-becas,2026-04-28,88,0,0,10,0,educacion,CAE vs Beca Bicentenario 2026 | Hacé Cuentas,src/content/calcs-cl/calculadora-cae-credito-aval-estado-chile-vs-becas.json
C-con-demanda,/en/openai-api-monthly-cost-estimator,2026-04-28,88,0,0,10,0,tecnologia,"OpenAI API Cost Calculator: GPT-4o, mini & o3 + Batch | Hacé Cuentas",src/content/calcs-en/openai-api-monthly-cost-estimator.json
C-con-demanda,/en/21k-training-plan-weeks,2026-04-21,95,0,0,11,0,deportes,Half Marathon Training Plan Weeks (13.1 mi) 2026 | Hacé Cuentas,src/content/calcs-en/21k-training-plan-weeks.json
C-con-demanda,/en/80-20-learning-curve-hours-mastery,2026-04-21,95,0,0,11,0,educacion,Hours to Master a Skill Calculator: 80/20 Learning Curve | Hacé Cuenta,src/content/calcs-en/80-20-learning-curve-hours-mastery.json
C-con-demanda,/en/cagr-calculator,2026-04-21,95,0,0,11,0,finanzas,CAGR Calculator — Compound Annual Growth 2026 | Hacé Cuentas,src/content/calcs-en/cagr-calculator.json
C-con-demanda,/pt/irpf-deducao-pensao-alimenticia-judicial,2026-04-22,94,0,0,11,0,impuestos,Dedução Pensão Alimentícia IRPF 2026: Como Declarar | Hacé Cuentas,src/content/calcs-pt/irpf-deducao-pensao-alimenticia-judicial.json
C-con-demanda,/pt/ipva-rio-de-janeiro-4-porcento-autos,2026-04-22,94,0,0,12,0,automotor,IPVA Rio de Janeiro 2026 — Calcule o valor para autos e motos | Hacé C,src/content/calcs-pt/ipva-rio-de-janeiro-4-porcento-autos.json
C-con-demanda,/en/electrical-cable-gauge-amperage-distance,2026-04-21,95,0,0,13,0,construccion,Electrical Cable Size Calculator by Amperage & Distance + Chart | Hacé,src/content/calcs-en/electrical-cable-gauge-amperage-distance.json
C-con-demanda,/pt/inss-autonomo-contribuinte-individual-11-20,2026-04-22,94,0,0,13,0,finanzas,INSS Autônomo 11% ou 20% 2026 | Hacé Cuentas,src/content/calcs-pt/inss-autonomo-contribuinte-individual-11-20.json
C-con-demanda,/pt/irpf-deducao-educacao-limite-3561,2026-04-22,94,0,0,13,0,impuestos,"Dedução Educação IRPF 2026 — limite R$ 3.561,50 | Hacé Cuentas",src/content/calcs-pt/irpf-deducao-educacao-limite-3561.json
C-con-demanda,/en/federal-income-tax-brackets-2026-calculator,2026-04-28,88,0,0,14,0,finanzas,Federal Income Tax Calculator 2026 (USA) | Hacé Cuentas,src/content/calcs-en/federal-income-tax-brackets-2026-calculator.json
C-con-demanda,/calculadora-ftp-watts-ciclismo,2026-04-14,102,0,0,15,0,deportes,FTP Ciclismo: calculá watts y zonas de potencia | Hacé Cuentas,src/content/calcs/calculadora-ftp-watts-ciclismo.json
C-con-demanda,/en/bilingue-simultaneo-ninos,2026-04-21,95,0,0,15,0,educacion,Bilingual Child Language Exposure Calculator | Hacé Cuentas,src/content/calcs-en/bilingue-simultaneo-ninos.json
C-con-demanda,/comparar/stripe-vs-mercadopago-vs-mobbex-cobrar-online,2026-04-27,89,0,0,15,0,negocios,Stripe vs MercadoPago vs Mobbex para cobrar online en Argentina 2026 |,src/content/comparaciones/stripe-vs-mercadopago-vs-mobbex-cobrar-online.json
C-con-demanda,/ec/calculadora-utilidades-ecuador,2026-06-08,47,0,0,15,0,finanzas,Calculadora de Utilidades Ecuador 2026 (15%),src/content/calcs-ec/utilidades-ecuador.json
C-con-demanda,/en/geometric-progression-sum-term,2026-04-21,95,0,0,16,0,matematica,Geometric Progression Calculator 2026 | Free Online,src/content/calcs-en/geometric-progression-sum-term.json
C-con-demanda,/en/srs-next-review-calculator,2026-04-21,95,0,0,16,0,idiomas,SM-2 Spaced Repetition Calculator: Next Review Interval + Table | Hacé,src/content/calcs-en/srs-next-review-calculator.json
C-con-demanda,/comparar/colegio-bilingue-vs-trilingue-vs-publico-cuota,2026-04-27,89,0,0,16,0,educacion,Colegio bilingüe vs trilingüe vs estatal 2026 | Hacé Cuentas,src/content/comparaciones/colegio-bilingue-vs-trilingue-vs-publico-cuota.json
C-con-demanda,/en/ebbinghaus-forgetting-curve-spaced-repetition,2026-04-21,95,0,0,17,0,educacion,Ebbinghaus Forgetting Curve Calculator | Hacé Cuentas,src/content/calcs-en/ebbinghaus-forgetting-curve-spaced-repetition.json
C-con-demanda,/pt/ir-day-trade-acoes-20-porcento-bovespa,2026-04-22,94,0,0,17,0,finanzas,IR Day Trade Ações B3 2026: Calcule os 20% | Hacé Cuentas,src/content/calcs-pt/ir-day-trade-acoes-20-porcento-bovespa.json
C-con-demanda,/en/ibu-beer-hops-tinseth,2026-04-21,95,0,0,19,0,cocina,Beer IBU Calculator (Tinseth Formula) | Hacé Cuentas,src/content/calcs-en/ibu-beer-hops-tinseth.json
C-con-demanda,/pt/irpf-deducao-dependente-anual,2026-04-22,94,0,0,19,0,impuestos,"Dedução por Dependente IRPF 2026 — R$ 2.275,08",src/content/calcs-pt/irpf-deducao-dependente-anual.json
C-con-demanda,/en/specific-heat-calculator,2026-04-21,95,0,0,21,0,ciencia,Specific Heat Calculator Q=mcDeltaT 2026 Online Free,src/content/calcs-en/specific-heat-calculator.json
C-con-demanda,/pt/irpf-deducao-saude-sem-limite,2026-04-22,94,0,0,22,0,impuestos,Dedução de Saúde no IRPF 2026: 100% Sem Limite,src/content/calcs-pt/irpf-deducao-saude-sem-limite.json
C-con-demanda,/en/factorial-combinations-permutations,2026-04-17,99,0,0,28,0,matematica,"Factorial, Combinations & Permutations Calculator 2026 | Hacé Cuentas",src/content/calcs-en/factorial.json
C-con-demanda,/en/cone-volume-radius-height,2026-04-21,95,0,0,30,0,matematica,Cone Volume Calculator: Formula + Table | Hacé Cuentas,src/content/calcs-en/cone-volume-radius-height.json
C-con-demanda,/pt/grelha-sifao-ralo,2026-04-21,95,0,0,32,0,construccion,Diâmetro do Ralo Sifonado por Uso: Tabela NBR 8160,src/content/calcs-pt/grelha-sifao-ralo.json
C-con-demanda,/glosario/obra-social,2026-04-16,100,0,0,46,0,finanzas,,src/content/glosario/obra-social.json
C-con-demanda,/en/pythagorean-theorem-calculator,2026-04-15,101,0,0,48,0,matematica,Pythagorean Theorem Calculator 2026 — Hypotenuse & Legs | Hacé Cuentas,src/content/calcs-en/pitagoras.json
C-con-demanda,/en/tip-calculator,2026-04-17,99,0,0,54,0,vida,Tip Calculator: Calculate Tips & Split Bills — Fast & Free,src/content/calcs-en/propina.json
