url_a,url_b,cluster,formula_similarity,input_similarity,recommended_action,reason
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-gramos-a-onzas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-horas-a-minutos,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-meses-a-semanas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-pies-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-hectareas-a-metros-cuadrados,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-meses-a-semanas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-pies-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-horas-a-minutos,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-pies-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-meses-a-semanas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-pies-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,mathematics,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-milimetros-a-pulgadas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,mathematics,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-metros,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pies-a-pulgadas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,https://hacecuentas.com/calculadora-conversor-radianes-a-grados,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-pulgadas-cuadradas-a-centimetros-cuadrados,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-radianes-a-grados,https://hacecuentas.com/calculadora-conversor-semanas-a-dias,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-radianes-a-grados,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-radianes-a-grados,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-semanas-a-dias,https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-semanas-a-dias,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-conversor-toneladas-cortas-a-toneladas-metricas,https://hacecuentas.com/calculadora-conversor-varas-a-metros,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-correlacion-pearson,https://hacecuentas.com/calculadora-regresion-lineal-simple,mathematics,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-consultor-marketing,https://hacecuentas.com/calculadora-costo-hora-desarrollador-senior,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-consultor-marketing,https://hacecuentas.com/calculadora-costo-hora-disenador-grafico,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-consultor-marketing,https://hacecuentas.com/calculadora-costo-hora-ilustrador-digital,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-consultor-marketing,https://hacecuentas.com/calculadora-costo-hora-redactor-copywriter,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-desarrollador-senior,https://hacecuentas.com/calculadora-costo-hora-disenador-grafico,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-desarrollador-senior,https://hacecuentas.com/calculadora-costo-hora-ilustrador-digital,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-desarrollador-senior,https://hacecuentas.com/calculadora-costo-hora-redactor-copywriter,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-disenador-grafico,https://hacecuentas.com/calculadora-costo-hora-ilustrador-digital,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-disenador-grafico,https://hacecuentas.com/calculadora-costo-hora-redactor-copywriter,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-costo-hora-ilustrador-digital,https://hacecuentas.com/calculadora-costo-hora-redactor-copywriter,business,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-boxer,pets_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-peso-ideal-beagle,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-peso-ideal-boxer,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,pets_non_medical,1.00,1.00,DIFFERENTIATE,"fórmula parecida pero difieren en régimen/bruto-neto/período/rol → diferenciar, NO redirigir"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-frances,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,https://hacecuentas.com/calculadora-peso-ideal-dachshund-salchicha,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,https://hacecuentas.com/calculadora-peso-ideal-golden-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,https://hacecuentas.com/calculadora-peso-ideal-husky-siberiano,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,https://hacecuentas.com/calculadora-peso-ideal-labrador-retriever,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,https://hacecuentas.com/calculadora-peso-ideal-pastor-aleman,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,https://hacecuentas.com/calculadora-peso-ideal-pitbull,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,https://hacecuentas.com/calculadora-peso-ideal-rottweiler,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
https://hacecuentas.com/calculadora-peso-ideal-bulldog-ingles,https://hacecuentas.com/calculadora-peso-ideal-yorkshire-terrier,pets_non_medical,1.00,1.00,MANUAL_REVIEW,"alta similitud (formula=1.00 input=1.00) pero sin evidencia de merge — revisar a mano"
