url,route_type,country,category,cluster,slug,title,h1,indexable,canonical,sitemap,source_file,content_type,formula_signature,input_signature,lastmod,has_quick_answer,has_formula,has_example,has_table,has_faq,has_sources,has_related,internal_links_in,internal_links_out,is_sensitive,is_regulatory,word_count,status
https://hacecuentas.com/calculadora-umbral-lactato-estimado,calculator,AR,deportes,sports_non_medical,calculadora-umbral-lactato-estimado,Calculadora de Umbral de Lactato Estimado 2026,Calculadora de umbral de lactato estimado según FC máxima,true,https://hacecuentas.com/calculadora-umbral-lactato-estimado,true,src/content/calcs/umbral-lactato-estimado.json,calc,umbral-lactato-estimado::fcMaxima|nivel|paceActual5k::5,fcMaxima|nivel|paceActual5k,2026-06-17,true,true,true,true,true,true,false,,0,false,false,2608,ACTIVE
https://hacecuentas.com/calculadora-ups-autonomia-potencia-carga,calculator,AR,electronica,automotive,calculadora-ups-autonomia-potencia-carga,Autonomía de UPS: calculadora + tabla por carga y batería | Hacé Cuentas,Calculadora de autonomía de UPS: cuántos minutos dura tu batería,true,https://hacecuentas.com/calculadora-ups-autonomia-potencia-carga,true,src/content/calcs/ups-autonomia-potencia-carga.json,calc,ups-autonomia-potencia-carga::ahBateria|cargaW|eficiencia|vBateria|vaUps::3,ahBateria|cargaW|eficiencia|vBateria|vaUps,2026-06-20,true,true,true,true,true,true,false,,0,false,false,2297,ACTIVE
https://hacecuentas.com/calculadora-uptime-servidor-nueve-nueves-minutos,calculator,AR,tecnologia,other,calculadora-uptime-servidor-nueve-nueves-minutos,Calculadora de uptime y SLA (nueve nueves) 2026 | Hacé Cuentas,Calculadora de uptime y SLA (nueve nueves),true,https://hacecuentas.com/calculadora-uptime-servidor-nueve-nueves-minutos,true,src/content/calcs/uptime-servidor-nueve-nueves-minutos.json,calc,uptime-servidor-nueve-nueves-minutos::sla::4,sla,2026-06-22,true,true,true,true,true,true,false,,0,false,false,1699,ACTIVE
https://hacecuentas.com/calculadora-upwork-freelancer-comision-neta-argentina,calculator,AR,finanzas,savings,calculadora-upwork-freelancer-comision-neta-argentina,Calculadora Upwork comisión neta 2026 — Gratis,Upwork comisión neta,true,https://hacecuentas.com/calculadora-upwork-freelancer-comision-neta-argentina,true,src/content/calcs/upwork-freelancer-comision-neta-argentina.json,calc,upwork-freelancer-comision-neta-argentina::brutoHora|horasMes|plataforma::3,brutoHora|horasMes|plataforma,2026-06-20,true,true,true,true,true,true,false,,0,false,false,841,ACTIVE
https://hacecuentas.com/calculadora-usdt-vs-usdc-comision-exchange,calculator,AR,finanzas,taxes,calculadora-usdt-vs-usdc-comision-exchange,Calculadora USDT vs USDC comparativa 2026 | Hacé Cuentas,USDT vs USDC comparativa,true,https://hacecuentas.com/calculadora-usdt-vs-usdc-comision-exchange,true,src/content/calcs/usdt-vs-usdc-comision-exchange.json,calc,usdt-vs-usdc-comision-exchange::exchange|monto::3,exchange|monto,2026-06-20,true,true,true,true,true,true,false,,0,false,true,2482,ACTIVE
https://hacecuentas.com/calculadora-vacaciones-argentina,calculator,AR,finanzas,employment_termination,calculadora-vacaciones-argentina,Cálculo Plus Vacacional Argentina 2026 | Hacé Cuentas,Calculadora de vacaciones proporcionales y plus vacacional,true,https://hacecuentas.com/calculadora-vacaciones-argentina,true,src/content/calcs/vacaciones.json,calc,vacaciones::antiguedadAnios|mesesTrabajados|sueldoBruto::5,antiguedadAnios|mesesTrabajados|sueldoBruto,2026-06-20,true,true,true,true,true,true,false,,0,false,false,2935,ACTIVE
https://hacecuentas.com/calculadora-vacuna-calendario-nacional-anses,calculator,AR,familia,retirement,calculadora-vacuna-calendario-nacional-anses,Calendario de Vacunación Argentina 2026: qué vacunas van por edad | Hacé Cuentas,Calendario Nacional de Vacunación Argentina 2026,true,https://hacecuentas.com/calculadora-vacuna-calendario-nacional-anses,true,src/content/calcs/vacuna-calendario-nacional-anses.json,calc,vacuna-calendario-nacional-anses::edadMeses::2,edadMeses,2026-06-15,true,true,true,true,true,true,true,,1,false,true,1066,ACTIVE
https://hacecuentas.com/calculadora-vacunas-faltantes-bebe-edad-meses,calculator,AR,familia,other,calculadora-vacunas-faltantes-bebe-edad-meses,Vacunas de bebé por mes: qué le corresponde según edad | Hacé Cuentas,¿Qué vacunas le corresponden a mi bebé según su edad?,true,https://hacecuentas.com/calculadora-vacunas-faltantes-bebe-edad-meses,true,src/content/calcs/vacunas-faltantes-bebe-edad-meses.json,calc,vacunas-faltantes-bebe-edad-meses::mes::4,mes,2026-06-17,true,true,true,true,true,true,false,,0,false,false,1029,ACTIVE
https://hacecuentas.com/calculadora-vacunas-gato-calendario-gatito,calculator,AR,mascotas,pets_non_medical,calculadora-vacunas-gato-calendario-gatito,Calendario de Vacunas del Gato y Gatito 2026 | Hacé Cuentas,Calendario de vacunas del gato: gatito y adulto,true,https://hacecuentas.com/calculadora-vacunas-gato-calendario-gatito,true,src/content/calcs/vacunas-gato-calendario-gatito.json,calc,vacunas-gato-calendario-gatito::edadMeses|edadSemanas|saleAfuera|yaVacunado::5,edadMeses|edadSemanas|saleAfuera|yaVacunado,2026-06-15,true,true,true,true,true,true,true,,2,false,false,1254,ACTIVE
https://hacecuentas.com/calculadora-vacunas-perro-calendario,calculator,AR,mascotas,pets_non_medical,calculadora-vacunas-perro-calendario,Calendario de Vacunas para Perros Argentina 2026,Calendario de Vacunas para Perros en Argentina,true,https://hacecuentas.com/calculadora-vacunas-perro-calendario,true,src/content/calcs/vacunas-perro-calendario.json,calc,vacunas-perro-calendario::edadMeses|estaVacunado::3,edadMeses|estaVacunado,2026-06-22,true,true,true,true,true,true,true,,1,false,false,1087,ACTIVE
https://hacecuentas.com/calculadora-vajilla-descartable-fiesta,calculator,AR,cocina,events,calculadora-vajilla-descartable-fiesta,Calculadora de vajilla descartable para fiesta 2026 | Hacé Cuentas,Calculadora de vajilla descartable para una fiesta,true,https://hacecuentas.com/calculadora-vajilla-descartable-fiesta,true,src/content/calcs/vajilla-descartable-fiesta.json,calc,vajilla-descartable-fiesta::duracion|personas|tipo_evento::5,duracion|personas|tipo_evento,2026-07-03,true,true,true,true,true,true,true,,5,false,false,739,ACTIVE
https://hacecuentas.com/calculadora-valor-hora-trabajo,calculator,AR,finanzas,savings,calculadora-valor-hora-trabajo,Cuánto Vale tu Hora de Trabajo — Calculadora 2026,¿Cuánto Vale tu Hora de Trabajo?,true,https://hacecuentas.com/calculadora-valor-hora-trabajo,true,src/content/calcs/valor-hora-trabajo.json,calc,valor-hora-trabajo::gastosTransporteMes|horasTrabajoSemana|horasViajeDiario|otrosGastosLaborales|sueldoNeto::4,gastosTransporteMes|horasTrabajoSemana|horasViajeDiario|otrosGastosLaborales|sueldoNeto,2026-07-02,true,true,true,true,true,true,false,,0,false,false,568,ACTIVE
https://hacecuentas.com/calculadora-valuacion-fiscal-automotor-argentina,calculator,AR,automotor,automotive,calculadora-valuacion-fiscal-automotor-argentina,Calculadora Valuación Fiscal Automotor Argentina 2026 — Patente por provincia,Calculadora de Valuación Fiscal Automotor en Argentina (impuesto por provincia 2026),true,https://hacecuentas.com/calculadora-valuacion-fiscal-automotor-argentina,true,src/content/calcs/valuacion-fiscal-automotor-argentina.json,calc,valuacion-fiscal-automotor-provincia::antiguedad|provincia|valuacionFiscal::5,antiguedad|provincia|valuacionFiscal,2026-06-28,true,true,true,true,true,true,false,,0,false,false,1540,ACTIVE
https://hacecuentas.com/calculadora-valuacion-startup-metodo-berkus,calculator,AR,negocios,business,calculadora-valuacion-startup-metodo-berkus,Método Berkus para Valuar Startups 2026 | Hacé Cuentas,Método Berkus: Valuación de Startups Pre-Revenue,true,https://hacecuentas.com/calculadora-valuacion-startup-metodo-berkus,true,src/content/calcs/valuacion-startup-metodo-berkus.json,calc,valuacion-startup-metodo-berkus::equipoGestion|ideaAtractiva|prototipoTecnologia|relacionesEstrategicas|ventasTraccion::4,equipoGestion|ideaAtractiva|prototipoTecnologia|relacionesEstrategicas|ventasTraccion,2026-06-22,true,true,true,true,true,true,true,,1,false,false,881,ACTIVE
https://hacecuentas.com/calculadora-velocidad-promedio-carrera-km-h,calculator,AR,deportes,automotive,calculadora-velocidad-promedio-carrera-km-h,Calculadora de Velocidad y Pace para Correr: km/h + min/km | Hacé Cuentas,Calculadora de Velocidad y Pace para Correr,true,https://hacecuentas.com/calculadora-velocidad-promedio-carrera-km-h,true,src/content/calcs/velocidad-carrera.json,calc,velocidad-carrera::distanciaKm|tiempoMinutos::3,distanciaKm|tiempoMinutos,2026-06-20,true,true,true,true,true,true,false,,0,false,false,1075,ACTIVE
https://hacecuentas.com/calculadora-velocidad-critica-natacion,calculator,AR,deportes,sports_non_medical,calculadora-velocidad-critica-natacion,Velocidad Crítica de Natación (CSS): calculadora + zonas | Hacé Cuentas,Calculadora de velocidad crítica de natación (CSS) y zonas de entrenamiento,true,https://hacecuentas.com/calculadora-velocidad-critica-natacion,true,src/content/calcs/velocidad-critica-natacion.json,calc,velocidad-critica-natacion::tiempo200min|tiempo200seg|tiempo400min|tiempo400seg::6,tiempo200min|tiempo200seg|tiempo400min|tiempo400seg,2026-06-16,true,true,true,true,true,true,true,,1,false,false,1017,ACTIVE
https://hacecuentas.com/calculadora-velocidad-distancia-tiempo-fisica,calculator,AR,ciencia,statistics,calculadora-velocidad-distancia-tiempo-fisica,"Calculadora de Velocidad, Distancia y Tiempo 2026","Calculadora de Velocidad, Distancia y Tiempo",true,https://hacecuentas.com/calculadora-velocidad-distancia-tiempo-fisica,true,src/content/calcs/velocidad-distancia-tiempo-fisica.json,calc,velocidad-distancia-tiempo-fisica::distancia|tiempo|velocidad::4,distancia|tiempo|velocidad,2026-06-16,true,true,true,true,true,true,false,,0,false,false,708,ACTIVE
https://hacecuentas.com/calculadora-velocidad-escape-planeta,calculator,AR,ciencia,statistics,calculadora-velocidad-escape-planeta,Calculadora Velocidad de Escape 2026 — ve=√(2GM/R),Calculadora de Velocidad de Escape (ve = √(2GM/R)),true,https://hacecuentas.com/calculadora-velocidad-escape-planeta,true,src/content/calcs/velocidad-escape-planeta.json,calc,velocidad-escape-planeta::masa|radio::4,masa|radio,2026-06-17,true,true,true,true,true,true,false,,0,false,false,789,ACTIVE
https://hacecuentas.com/calculadora-velocidad-internet-mbps-real,calculator,AR,tecnologia,other,calculadora-velocidad-internet-mbps-real,Velocidad de Internet Mbps Real vs Contratada | Hacé Cuentas,Calculadora Velocidad de Internet Mbps Real vs Contratada,true,https://hacecuentas.com/calculadora-velocidad-internet-mbps-real,true,src/content/calcs/velocidad-internet-mbps-real.json,calc,velocidad-internet-mbps-real::costoMensual|velocidadContratada|velocidadReal::4,costoMensual|velocidadContratada|velocidadReal,2026-06-16,true,true,true,true,true,true,true,,3,false,false,875,ACTIVE
https://hacecuentas.com/calculadora-velocidad-orbital-satelite,calculator,AR,ciencia,statistics,calculadora-velocidad-orbital-satelite,Velocidad Orbital de un Satélite 2026 — v=√(GM/r) | Hacé Cuentas,Velocidad Orbital de un Satélite (v = √(GM/r)),true,https://hacecuentas.com/calculadora-velocidad-orbital-satelite,true,src/content/calcs/velocidad-orbital-satelite.json,calc,velocidad-orbital-satelite::masaCentral|radioOrbital::4,masaCentral|radioOrbital,2026-07-02,true,true,true,true,true,true,false,,0,false,false,725,ACTIVE
https://hacecuentas.com/calculadora-velocidad-pelota-futbol-tiro,calculator,AR,deportes,automotive,calculadora-velocidad-pelota-futbol-tiro,Velocidad de la pelota en fútbol: calculadora + tabla km/h | Hacé Cuentas,Calculadora de velocidad del tiro en fútbol,true,https://hacecuentas.com/calculadora-velocidad-pelota-futbol-tiro,true,src/content/calcs/velocidad-pelota-futbol-tiro.json,calc,velocidad-pelota-futbol-tiro::distancia|tiempo::4,distancia|tiempo,2026-07-02,true,true,true,true,true,true,true,,2,false,false,1244,ACTIVE
https://hacecuentas.com/calculadora-velocidad-promedio-trayecto-ciudad,calculator,AR,vida,utilities,calculadora-velocidad-promedio-trayecto-ciudad,Calculadora de velocidad promedio en ciudad 2026,Calculadora de velocidad promedio en ciudad,true,https://hacecuentas.com/calculadora-velocidad-promedio-trayecto-ciudad,true,src/content/calcs/velocidad-promedio-trayecto-ciudad.json,calc,velocidad-promedio-trayecto-ciudad::distanciaKm|tiempoMinutos::3,distanciaKm|tiempoMinutos,2026-06-20,true,true,true,true,true,true,false,,0,false,false,817,ACTIVE
https://hacecuentas.com/calculadora-velocidad-traduccion-palabras-hora-profesional,calculator,AR,idiomas,education,calculadora-velocidad-traduccion-palabras-hora-profesional,Velocidad de Traducción en Palabras por Hora (WPH) | Hacé Cuentas,Calculadora de Velocidad de Traducción en Palabras por Hora,true,https://hacecuentas.com/calculadora-velocidad-traduccion-palabras-hora-profesional,true,src/content/calcs/velocidad-traduccion-palabras-hora-profesional.json,calc,velocidad-traduccion-palabras-hora-profesional::tipo::3,tipo,2026-06-22,true,true,true,true,true,true,false,,0,false,false,2797,ACTIVE
https://hacecuentas.com/calculadora-venecitas-mosaico-m2,calculator,AR,construccion,construction,calculadora-venecitas-mosaico-m2,Calculadora de venecitas y mosaicos por m² 2026 | Hacé Cuentas,Calculadora de venecitas y mosaicos por m²,true,https://hacecuentas.com/calculadora-venecitas-mosaico-m2,true,src/content/calcs/venecitas-mosaico-m2.json,calc,venecitas-mosaico-m2::area_m2|desperdicio_pct|tamano::4,area_m2|desperdicio_pct|tamano,2026-07-03,true,true,true,true,true,true,true,,5,false,false,664,ACTIVE
https://hacecuentas.com/calculadora-ventilacion-renovaciones-aire-hora,calculator,AR,construccion,construction,calculadora-ventilacion-renovaciones-aire-hora,Calculadora de renovaciones de aire por hora 2026,Calculadora de renovaciones de aire por hora,true,https://hacecuentas.com/calculadora-ventilacion-renovaciones-aire-hora,true,src/content/calcs/ventilacion-renovaciones-hora.json,calc,ventilacion-renovaciones-hora::alto|ambiente|ancho|largo::4,alto|ambiente|ancho|largo,2026-06-15,true,true,true,true,true,true,false,,0,false,false,1192,ACTIVE
https://hacecuentas.com/calculadora-combustible-viaje-auto,calculator,AR,viajes,travel,calculadora-combustible-viaje-auto,Calculadora Combustible Viaje en Auto 2026: Nafta y Gasoil,Calculadora de combustible para un viaje,true,https://hacecuentas.com/calculadora-costo-viaje-combustible-kilometros,true,src/content/calcs/viaje-combustible.json,calc,viaje-combustible::consumo|distanciaKm|ida|pasajeros|precioLitro::5,consumo|distanciaKm|ida|pasajeros|precioLitro,2026-07-03,true,true,true,true,true,true,true,,4,false,false,2527,ACTIVE
https://hacecuentas.com/calculadora-presupuesto-viaje,calculator,AR,viajes,travel,calculadora-presupuesto-viaje,Calculadora de Presupuesto de Viaje 2026 | Hacé Cuentas,Calculadora de presupuesto de viaje,true,https://hacecuentas.com/calculadora-presupuesto-viaje,true,src/content/calcs/viaje-presupuesto.json,calc,viaje-presupuesto::actividadesPorDia|alojamientoPorNoche|comidaPorDia|dias|extraFijo|personas|transportePorDia::8,actividadesPorDia|alojamientoPorNoche|comidaPorDia|dias|extraFijo|personas|transportePorDia,2026-07-03,true,true,true,true,true,true,true,,12,false,false,1390,ACTIVE
https://hacecuentas.com/calculadora-vida-util-electrodomestico-anos,calculator,AR,vida,utilities,calculadora-vida-util-electrodomestico-anos,Vida útil de electrodomésticos: ¿reparar o reemplazar? | Hacé Cuentas,Vida útil de electrodomésticos: ¿reparar o reemplazar?,true,https://hacecuentas.com/calculadora-vida-util-electrodomestico-anos,true,src/content/calcs/vida-util-electrodomestico.json,calc,vida-util-electrodomestico::aparato|edadAnios::4,aparato|edadAnios,2026-06-22,true,true,true,true,true,true,true,,1,false,false,848,ACTIVE
https://hacecuentas.com/calculadora-video-bitrate-tamano-archivo,calculator,AR,tecnologia,other,calculadora-video-bitrate-tamano-archivo,Calculadora Tamaño de Video por Bitrate y Duración 2026,Calculadora Tamaño de Video por Bitrate y Duración,true,https://hacecuentas.com/calculadora-video-bitrate-tamano-archivo,true,src/content/calcs/video-bitrate-tamano-archivo.json,calc,video-bitrate-tamano-archivo::bitrateAudioKbps|bitrateVideoMbps|duracionMinutos::5,bitrateAudioKbps|bitrateVideoMbps|duracionMinutos,2026-06-17,true,true,true,true,true,true,true,,1,false,false,836,ACTIVE
https://hacecuentas.com/calculadora-viga-hormigon-h-b-dimensiones,calculator,AR,construccion,construction,calculadora-viga-hormigon-h-b-dimensiones,Calculadora Dimensionado viga hormigón 2026 | Hacé Cuentas,Dimensionado viga hormigón,true,https://hacecuentas.com/calculadora-viga-hormigon-h-b-dimensiones,true,src/content/calcs/viga-hormigon-h-b-dimensiones.json,calc,viga-hormigon-h-b-dimensiones::luz::3,luz,2026-06-17,true,true,true,true,true,true,false,,0,false,false,1450,ACTIVE
https://hacecuentas.com/calculadora-visa-turismo-paises-costo-tiempo,calculator,AR,viajes,travel,calculadora-visa-turismo-paises-costo-tiempo,Cuánto cuesta una visa de turismo: costos por país + tabla | Hacé Cuentas,Cuánto cuesta una visa de turismo: costo y tiempo por país,true,https://hacecuentas.com/calculadora-visa-turismo-paises-costo-tiempo,true,src/content/calcs/visa-turismo-paises-costo-tiempo.json,calc,visa-turismo-paises-costo-tiempo::cargoCentro|costoSeguroDia|diasEstadia|extras|tasaConsular::4,cargoCentro|costoSeguroDia|diasEstadia|extras|tasaConsular,2026-06-17,true,true,true,true,true,true,true,,3,false,false,2100,ACTIVE
https://hacecuentas.com/calculadora-visa-turismo-usa-ee-uu-costo-b1-b2,calculator,AR,finanzas,savings,calculadora-visa-turismo-usa-ee-uu-costo-b1-b2,Calculadora Visa EE.UU. B1/B2 turismo: costo 2026,Visa EE.UU. B1/B2 turismo: costo,true,https://hacecuentas.com/calculadora-visa-turismo-usa-ee-uu-costo-b1-b2,true,src/content/calcs/visa-turismo-usa-ee-uu-costo-b1-b2.json,calc,visa-turismo-usa-ee-uu-costo-b1-b2::dolarOficial::5,dolarOficial,2026-06-17,true,true,true,true,true,true,true,,2,false,false,1017,ACTIVE
https://hacecuentas.com/calculadora-dioptrias-receta-optica,calculator,AR,salud,health_low_risk,calculadora-dioptrias-receta-optica,Calculadora para entender tu receta óptica (dioptrías),Calculadora para entender tu receta óptica (dioptrías),true,https://hacecuentas.com/calculadora-dioptrias-receta-optica,true,src/content/calcs/vista-dioptrias.json,calc,vista-dioptrias::adicion|cilindricoDerecho|cilindricoIzquierdo|ejeDerecho|ejeIzquierdo|esfericoDerecho|esfericoIzquierdo::9,adicion|cilindricoDerecho|cilindricoIzquierdo|ejeDerecho|ejeIzquierdo|esfericoDerecho|esfericoIzquierdo,2026-06-15,true,true,true,true,true,true,false,,0,false,false,831,ACTIVE
https://hacecuentas.com/calculadora-vitamina-d-dosis-sol-diaria-edad,calculator,AR,salud,health_low_risk,calculadora-vitamina-d-dosis-sol-diaria-edad,Minutos de sol para vitamina D: calculadora + tabla | Hacé Cuentas,Cuántos minutos de sol necesitás para vitamina D según tu fototipo,false,https://hacecuentas.com/calculadora-vitamina-d-dosis-sol-diaria-edad,false,src/content/calcs/vitamina-d-dosis-sol-diaria-edad.json,calc,vitamina-d-dosis-sol-diaria-edad::edad|estacion|fototipo|minutos_sol|zona_latitud::2,edad|estacion|fototipo|minutos_sol|zona_latitud,2026-07-02,true,true,true,true,true,true,true,,1,true,false,2420,NOINDEX
https://hacecuentas.com/calculadora-vo2-max-test-cooper,calculator,AR,deportes,sports_non_medical,calculadora-vo2-max-test-cooper,Test de Cooper VO2 Max — Calculadora de 12 Minutos 2026 | Hacé Cuentas,Test de Cooper: calculá tu VO2 Max en 12 minutos,true,https://hacecuentas.com/calculadora-vo2-max-test-cooper,true,src/content/calcs/vo2-max.json,calc,vo2-max::edad|metrosEn12Min|sexo::3,edad|metrosEn12Min|sexo,2026-06-22,true,true,true,true,true,true,false,,0,false,false,2042,ACTIVE
https://hacecuentas.com/calculadora-vo2max-test-cooper-12-minutos,calculator,AR,deportes,sports_non_medical,calculadora-vo2max-test-cooper-12-minutos,Calculadora de VO2max — Test de Cooper 2026 | Hacé Cuentas,Calculadora de VO2max — Test de Cooper,true,https://hacecuentas.com/calculadora-vo2max-test-cooper-12-minutos,true,src/content/calcs/vo2max-cooper.json,calc,vo2max-cooper::distanciaMetros|edad|sexo::3,distanciaMetros|edad|sexo,2026-06-28,true,true,true,true,true,true,true,,1,false,false,2624,ACTIVE
https://hacecuentas.com/calculadora-vo2max-predecir-carrera-cooper-12min,calculator,AR,salud,health_low_risk,calculadora-vo2max-predecir-carrera-cooper-12min,Test de Cooper: calculadora VO2 max en 12 minutos + tabla | Hacé Cuentas,Calculadora VO2 max — Test de Cooper (12 minutos),true,https://hacecuentas.com/calculadora-vo2max-predecir-carrera-cooper-12min,true,src/content/calcs/vo2max-predecir-carrera-cooper-12min.json,calc,vo2max-predecir-carrera-cooper-12min::distanciaMts::3,distanciaMts,2026-06-20,true,true,true,true,true,true,false,,0,false,false,1458,ACTIVE
https://hacecuentas.com/calculadora-vocabulario-nivel-mcer-a1-c2-palabras,calculator,AR,idiomas,education,calculadora-vocabulario-nivel-mcer-a1-c2-palabras,Palabras por nivel MCER (A1 a C2): tabla completa | Hacé Cuentas,¿Cuántas palabras necesito en cada nivel MCER?,true,https://hacecuentas.com/calculadora-vocabulario-nivel-mcer-a1-c2-palabras,true,src/content/calcs/vocabulario-nivel-mcer-a1-c2-palabras.json,calc,vocabulario-nivel-mcer-a1-c2-palabras::nivel::3,nivel,2026-06-12,true,true,true,true,true,true,true,,4,false,false,1341,ACTIVE
https://hacecuentas.com/calculadora-volumen-cilindro-radio-altura,calculator,AR,matematica,mathematics,calculadora-volumen-cilindro-radio-altura,Calculadora Volumen de cilindro 2026 — Gratis | Hacé Cuentas,Volumen de cilindro,true,https://hacecuentas.com/calculadora-volumen-cilindro-radio-altura,true,src/content/calcs/volumen-cilindro-radio-altura.json,calc,volumen-cilindro-radio-altura::h|r::3,h|r,2026-06-17,true,true,true,true,true,true,false,,0,false,false,1546,ACTIVE
https://hacecuentas.com/calculadora-volumen-cono-radio-altura,calculator,AR,matematica,mathematics,calculadora-volumen-cono-radio-altura,Calculadora Volumen de cono 2026 — Gratis | Hacé Cuentas,Volumen de cono,true,https://hacecuentas.com/calculadora-volumen-cono-radio-altura,true,src/content/calcs/volumen-cono-radio-altura.json,calc,volumen-cono-radio-altura::h|r::4,h|r,2026-06-20,true,true,true,true,true,true,false,,0,false,false,1533,ACTIVE
https://hacecuentas.com/calculadora-volumen-excavacion-m3-tierra,calculator,AR,construccion,construction,calculadora-volumen-excavacion-m3-tierra,Calculadora de Volumen de Excavación 2026 | Hacé Cuentas,Calculadora de Volumen de Excavación,true,https://hacecuentas.com/calculadora-volumen-excavacion-m3-tierra,true,src/content/calcs/volumen-excavacion.json,calc,volumen-excavacion::ancho|factorEsponjamiento|largo|profundidad::4,ancho|factorEsponjamiento|largo|profundidad,2026-07-02,true,true,true,true,true,true,true,,2,false,false,998,ACTIVE
https://hacecuentas.com/calculadora-volumen-semanal-hipertrofia-musculo-series,calculator,AR,salud,health_low_risk,calculadora-volumen-semanal-hipertrofia-musculo-series,Calculadora Volumen semanal hipertrofia 2026 | Hacé Cuentas,Volumen semanal hipertrofia,true,https://hacecuentas.com/calculadora-volumen-semanal-hipertrofia-musculo-series,true,src/content/calcs/volumen-semanal-hipertrofia-musculo-series.json,calc,volumen-semanal-hipertrofia-musculo-series::grupoMuscular|nivel::3,grupoMuscular|nivel,2026-06-17,true,true,true,true,true,true,true,,1,false,false,947,ACTIVE
https://hacecuentas.com/calculadora-volumen-superficie-esfera-radio,calculator,AR,matematica,mathematics,calculadora-volumen-superficie-esfera-radio,Calculadora Volumen y superficie de esfera 2026,Volumen y superficie de esfera,true,https://hacecuentas.com/calculadora-volumen-superficie-esfera-radio,true,src/content/calcs/volumen-superficie-esfera-radio.json,calc,volumen-superficie-esfera-radio::r::3,r,2026-06-12,true,true,true,true,true,true,false,,0,false,false,2794,ACTIVE
https://hacecuentas.com/calculadora-vtv-costo-provincia-2026,calculator,AR,automotor,automotive,calculadora-vtv-costo-provincia-2026,Calculadora VTV costo 2026 por provincia 2026 | Hacé Cuentas,VTV costo 2026 por provincia,true,https://hacecuentas.com/calculadora-vtv-costo-provincia-2026,true,src/content/calcs/vtv-costo-provincia-2026.json,calc,vtv-costo-provincia-2026::provincia|tipo::3,provincia|tipo,2026-06-16,true,true,true,true,true,true,true,,3,false,false,1627,ACTIVE
https://hacecuentas.com/calculadora-vtv-costo-provincias-2026,calculator,AR,vida,utilities,calculadora-vtv-costo-provincias-2026,Calculadora VTV 2026 provincias 2026 — Gratis | Hacé Cuentas,VTV 2026 provincias,true,https://hacecuentas.com/calculadora-vtv-costo-provincias-2026,true,src/content/calcs/vtv-costo-provincias-2026.json,calc,vtv-costo-provincias-2026::provincia|tipo::3,provincia|tipo,2026-06-12,true,true,true,true,true,true,false,,0,false,false,3084,ACTIVE
https://hacecuentas.com/calculadora-vtv-ruta-vencimiento-vigencia-meses,calculator,AR,automotor,automotive,calculadora-vtv-ruta-vencimiento-vigencia-meses,Calculadora VTV vigencia y próxima 2026 — Gratis,VTV vigencia y próxima,true,https://hacecuentas.com/calculadora-vtv-ruta-vencimiento-vigencia-meses,true,src/content/calcs/vtv-ruta-vencimiento-vigencia-meses.json,calc,vtv-ruta-vencimiento-vigencia-meses::anio|ultima::3,anio|ultima,2026-06-15,true,true,true,true,true,true,true,,2,false,false,1558,ACTIVE
https://hacecuentas.com/calculadora-wacc-costo-capital-promedio-ponderado,calculator,AR,negocios,business,calculadora-wacc-costo-capital-promedio-ponderado,WACC — Costo de Capital Promedio Ponderado 2026,WACC — Costo de Capital Promedio Ponderado,true,https://hacecuentas.com/calculadora-wacc-costo-capital-promedio-ponderado,true,src/content/calcs/wacc-costo-capital.json,calc,wacc-costo-capital::capitalPropio|costoDeuda|costoEquity|deudaTotal|tasaImpositiva::5,capitalPropio|costoDeuda|costoEquity|deudaTotal|tasaImpositiva,2026-07-02,true,true,true,true,true,true,true,,1,false,false,865,ACTIVE
https://hacecuentas.com/calculadora-whey-protein-dosis-diaria-scoop,calculator,AR,salud,health_low_risk,calculadora-whey-protein-dosis-diaria-scoop,¿Cuántos scoops de whey por día? Calculadora + tabla | Hacé Cuentas,¿Cuántos scoops de whey protein necesitás por día?,false,https://hacecuentas.com/calculadora-whey-protein-dosis-diaria-scoop,false,src/content/calcs/whey-protein-dosis-diaria-scoop.json,calc,whey-protein-dosis-diaria-scoop::objetivo|peso_kg|proteina_dieta|proteina_scoop::2,objetivo|peso_kg|proteina_dieta|proteina_scoop,2026-07-02,true,true,true,true,true,true,true,,1,true,false,1841,NOINDEX
https://hacecuentas.com/calculadora-wifi-canal-optimo-24-5-ghz,calculator,AR,tecnologia,other,calculadora-wifi-canal-optimo-24-5-ghz,Canal WiFi óptimo 2.4 y 5 GHz 2026 | Hacé Cuentas,Canal WiFi óptimo 2.4 y 5 GHz,true,https://hacecuentas.com/calculadora-wifi-canal-optimo-24-5-ghz,true,src/content/calcs/wifi-canal-optimo-24-5-ghz.json,calc,wifi-canal-optimo-24-5-ghz::banda::3,banda,2026-06-22,true,true,true,true,true,true,true,,4,false,false,3516,ACTIVE
https://hacecuentas.com/calculadora-working-holiday-australia-costo-ano,calculator,AR,viajes,travel,calculadora-working-holiday-australia-costo-ano,Calculadora Working Holiday Australia 2026 | Hacé Cuentas,Working Holiday Australia,true,https://hacecuentas.com/calculadora-working-holiday-australia-costo-ano,true,src/content/calcs/working-holiday-australia-costo-ano.json,calc,working-holiday-australia-costo-ano::mesesPlan::3,mesesPlan,2026-07-02,true,true,true,true,true,true,true,,2,false,false,1545,ACTIVE
